V1	V2	V3	V4	V5	V6	refSeqTranscriptName	id	geneName
chrX	75760231	75760394	NR_029443_utr3_7_0_chrX_75760232_r	0	-	NR_029443	chrX_75760231_75760394	4933407K13Rik
chrX	75764525	75764699	NR_029443_utr3_8_0_chrX_75764526_r	0	-	NR_029443	chrX_75764525_75764699	4933407K13Rik
chrX	77164402	77164418	NR_035475_utr3_0_0_chrX_77164403_r	0	-	NR_035475	chrX_77164402_77164418	Mir669m-2
chrX	77165180	77165186	NR_035475_utr3_1_0_chrX_77165181_r	0	-	NR_035475	chrX_77165180_77165186	Mir669m-2
chrX	77206896	77206911	NR_035475_utr3_2_0_chrX_77206897_r	0	-	NR_035475	chrX_77206896_77206911	Mir669m-2
chrX	77475894	77475936	NR_035475_utr3_3_0_chrX_77475895_r	0	-	NR_035475	chrX_77475894_77475936	Mir669m-2
chrX	105372993	105375837	NR_015552_utr3_0_0_chrX_105372994_r	0	-	NR_015552	chrX_105372993_105375837	5330434G04Rik
chrX	105382752	105382949	NR_015552_utr3_1_0_chrX_105382753_r	0	-	NR_015552	chrX_105382752_105382949	5330434G04Rik
chrX	105387881	105387936	NR_015552_utr3_2_0_chrX_105387882_r	0	-	NR_015552	chrX_105387881_105387936	5330434G04Rik
chrX	105389869	105389943	NR_015552_utr3_3_0_chrX_105389870_r	0	-	NR_015552	chrX_105389869_105389943	5330434G04Rik
chrX	105391475	105391754	NR_015552_utr3_4_0_chrX_105391476_r	0	-	NR_015552	chrX_105391475_105391754	5330434G04Rik
chrX	139240225	139241491	NR_045455_utr3_0_0_chrX_139240226_r	0	-	NR_045455	chrX_139240225_139241491	Platr21
chrX	139267076	139267160	NR_045455_utr3_1_0_chrX_139267077_r	0	-	NR_045455	chrX_139267076_139267160	Platr21
chrX	139275256	139275414	NR_045455_utr3_2_0_chrX_139275257_r	0	-	NR_045455	chrX_139275256_139275414	Platr21
chrX	139275702	139275845	NR_045455_utr3_3_0_chrX_139275703_r	0	-	NR_045455	chrX_139275702_139275845	Platr21
chrX	139277758	139277840	NR_045455_utr3_4_0_chrX_139277759_r	0	-	NR_045455	chrX_139277758_139277840	Platr21
chrX	139278973	139279082	NR_045455_utr3_5_0_chrX_139278974_r	0	-	NR_045455	chrX_139278973_139279082	Platr21
chrX	139284141	139284193	NR_045455_utr3_6_0_chrX_139284142_r	0	-	NR_045455	chrX_139284141_139284193	Platr21
chrX	139284286	139284362	NR_045455_utr3_7_0_chrX_139284287_r	0	-	NR_045455	chrX_139284286_139284362	Platr21
chrX	139284997	139285076	NR_045455_utr3_8_0_chrX_139284998_r	0	-	NR_045455	chrX_139284997_139285076	Platr21
chrX	139285606	139285655	NR_045455_utr3_9_0_chrX_139285607_r	0	-	NR_045455	chrX_139285606_139285655	Platr21
chrX	139286834	139287256	NR_045455_utr3_10_0_chrX_139286835_r	0	-	NR_045455	chrX_139286834_139287256	Platr21
chrX	139289187	139289349	NR_045455_utr3_11_0_chrX_139289188_r	0	-	NR_045455	chrX_139289187_139289349	Platr21
chrX	139289727	139289832	NR_045455_utr3_12_0_chrX_139289728_r	0	-	NR_045455	chrX_139289727_139289832	Platr21
chrX	139292308	139292404	NR_045455_utr3_13_0_chrX_139292309_r	0	-	NR_045455	chrX_139292308_139292404	Platr21
chrX	139294776	139294931	NR_045455_utr3_14_0_chrX_139294777_r	0	-	NR_045455	chrX_139294776_139294931	Platr21
chrX	139313656	139313724	NR_045455_utr3_15_0_chrX_139313657_r	0	-	NR_045455	chrX_139313656_139313724	Platr21
chrX	139329436	139329493	NR_045455_utr3_16_0_chrX_139329437_r	0	-	NR_045455	chrX_139329436_139329493	Platr21
chrX	139355003	139355101	NR_045455_utr3_17_0_chrX_139355004_r	0	-	NR_045455	chrX_139355003_139355101	Platr21
chrX	139356289	139356373	NR_045455_utr3_18_0_chrX_139356290_r	0	-	NR_045455	chrX_139356289_139356373	Platr21
chrX	139356604	139356770	NR_045455_utr3_19_0_chrX_139356605_r	0	-	NR_045455	chrX_139356604_139356770	Platr21
chrX	152294823	152298874	NR_040269_utr3_0_0_chrX_152294824_r	0	-	NR_040269	chrX_152294823_152298874	Kantr
chrX	152327160	152327239	NR_040269_utr3_1_0_chrX_152327161_r	0	-	NR_040269	chrX_152327160_152327239	Kantr
chrX	152327365	152327493	NR_040269_utr3_2_0_chrX_152327366_r	0	-	NR_040269	chrX_152327365_152327493	Kantr
chrX	152294823	152298874	NR_040270_utr3_0_0_chrX_152294824_r	0	-	NR_040270	chrX_152294823_152298874	Kantr
chrX	152327160	152327239	NR_040270_utr3_1_0_chrX_152327161_r	0	-	NR_040270	chrX_152327160_152327239	Kantr
chrX	152327409	152327493	NR_040270_utr3_2_0_chrX_152327410_r	0	-	NR_040270	chrX_152327409_152327493	Kantr
chrX	7241242	7241351	NR_030496_utr3_0_0_chrX_7241243_r	0	-	NR_030496	chrX_7241242_7241351	Mir501
chrX	7248401	7248497	NR_030242_utr3_0_0_chrX_7248402_r	0	-	NR_030242	chrX_7248401_7248497	Mir532
chrX	7237682	7237774	NR_030495_utr3_0_0_chrX_7237683_r	0	-	NR_030495	chrX_7237682_7237774	Mir500
chrX	7241982	7242046	NR_029851_utr3_0_0_chrX_7241983_r	0	-	NR_029851	chrX_7241982_7242046	Mir362
chrX	7247988	7248056	NR_029574_utr3_0_0_chrX_7247989_r	0	-	NR_029574	chrX_7247988_7248056	Mir188
chrX	7412103	7412532	NR_027925_utr3_0_0_chrX_7412104_r	0	-	NR_027925	chrX_7412103_7412532	2010204K13Rik
chrX	7420927	7421047	NR_027925_utr3_1_0_chrX_7420928_r	0	-	NR_027925	chrX_7420927_7421047	2010204K13Rik
chrX	7411816	7412532	NR_027924_utr3_0_0_chrX_7411817_r	0	-	NR_027924	chrX_7411816_7412532	2010204K13Rik
chrX	7422878	7422988	NR_027924_utr3_1_0_chrX_7422879_r	0	-	NR_027924	chrX_7422878_7422988	2010204K13Rik
chrX	7673165	7675191	NR_037581_utr3_0_0_chrX_7673166_r	0	-	NR_037581	chrX_7673165_7675191	Magix
chrX	7675840	7676009	NR_037581_utr3_1_0_chrX_7675841_r	0	-	NR_037581	chrX_7675840_7676009	Magix
chrX	7676099	7676336	NR_037581_utr3_2_0_chrX_7676100_r	0	-	NR_037581	chrX_7676099_7676336	Magix
chrX	7677119	7677202	NR_037581_utr3_3_0_chrX_7677120_r	0	-	NR_037581	chrX_7677119_7677202	Magix
chrX	7679899	7680046	NR_037581_utr3_4_0_chrX_7679900_r	0	-	NR_037581	chrX_7679899_7680046	Magix
chrX	7681145	7681251	NR_037581_utr3_5_0_chrX_7681146_r	0	-	NR_037581	chrX_7681145_7681251	Magix
chrX	8193845	8194277	NR_131893_utr3_0_0_chrX_8193846_r	0	-	NR_131893	chrX_8193845_8194277	Porcn
chrX	8197974	8198085	NR_131893_utr3_1_0_chrX_8197975_r	0	-	NR_131893	chrX_8197974_8198085	Porcn
chrX	8198205	8199152	NR_131893_utr3_2_0_chrX_8198206_r	0	-	NR_131893	chrX_8198205_8199152	Porcn
chrX	8199230	8199294	NR_131893_utr3_3_0_chrX_8199231_r	0	-	NR_131893	chrX_8199230_8199294	Porcn
chrX	8199385	8199462	NR_131893_utr3_4_0_chrX_8199386_r	0	-	NR_131893	chrX_8199385_8199462	Porcn
chrX	8201175	8201276	NR_131893_utr3_5_0_chrX_8201176_r	0	-	NR_131893	chrX_8201175_8201276	Porcn
chrX	8201443	8201569	NR_131893_utr3_6_0_chrX_8201444_r	0	-	NR_131893	chrX_8201443_8201569	Porcn
chrX	8203158	8203289	NR_131893_utr3_7_0_chrX_8203159_r	0	-	NR_131893	chrX_8203158_8203289	Porcn
chrX	8203368	8203550	NR_131893_utr3_8_0_chrX_8203369_r	0	-	NR_131893	chrX_8203368_8203550	Porcn
chrX	8203791	8203835	NR_131893_utr3_9_0_chrX_8203792_r	0	-	NR_131893	chrX_8203791_8203835	Porcn
chrX	8204195	8204317	NR_131893_utr3_10_0_chrX_8204196_r	0	-	NR_131893	chrX_8204195_8204317	Porcn
chrX	8205564	8205733	NR_131893_utr3_11_0_chrX_8205565_r	0	-	NR_131893	chrX_8205564_8205733	Porcn
chrX	8206374	8206525	NR_131893_utr3_12_0_chrX_8206375_r	0	-	NR_131893	chrX_8206374_8206525	Porcn
chrX	12134453	12134869	NR_045434_utr3_0_0_chrX_12134454_r	0	-	NR_045434	chrX_12134453_12134869	Bcor
chrX	12136400	12137200	NR_045434_utr3_1_0_chrX_12136401_r	0	-	NR_045434	chrX_12136400_12137200	Bcor
chrX	12137384	12137470	NR_045434_utr3_2_0_chrX_12137385_r	0	-	NR_045434	chrX_12137384_12137470	Bcor
chrX	12160288	12160346	NR_045434_utr3_3_0_chrX_12160289_r	0	-	NR_045434	chrX_12160288_12160346	Bcor
chrX	12339778	12340861	NR_045321_utr3_0_0_chrX_12339779_r	0	-	NR_045321	chrX_12339778_12340861	Gm14635
chrX	12342167	12342304	NR_045321_utr3_1_0_chrX_12342168_r	0	-	NR_045321	chrX_12342167_12342304	Gm14635
chrX	12343262	12343338	NR_045321_utr3_2_0_chrX_12343263_r	0	-	NR_045321	chrX_12343262_12343338	Gm14635
chrX	12354880	12354996	NR_045321_utr3_3_0_chrX_12354881_r	0	-	NR_045321	chrX_12354880_12354996	Gm14635
chrX	13234640	13234947	NR_045430_utr3_0_0_chrX_13234641_r	0	-	NR_045430	chrX_13234640_13234947	2010308F09Rik
chrX	13235417	13235499	NR_045430_utr3_1_0_chrX_13235418_r	0	-	NR_045430	chrX_13235417_13235499	2010308F09Rik
chrX	13236200	13236283	NR_045430_utr3_2_0_chrX_13236201_r	0	-	NR_045430	chrX_13236200_13236283	2010308F09Rik
chrX	15110585	15111489	NR_033171_utr3_0_0_chrX_15110586_r	0	-	NR_033171	chrX_15110585_15111489	Ppp1r2-ps9
chrX	18414880	18416093	NR_132634_utr3_0_0_chrX_18414881_r	0	-	NR_132634	chrX_18414880_18416093	4930578C19Rik
chrX	18416741	18416789	NR_132634_utr3_1_0_chrX_18416742_r	0	-	NR_132634	chrX_18416741_18416789	4930578C19Rik
chrX	18418323	18419246	NR_132634_utr3_2_0_chrX_18418324_r	0	-	NR_132634	chrX_18418323_18419246	4930578C19Rik
chrX	18420347	18420636	NR_132634_utr3_3_0_chrX_18420348_r	0	-	NR_132634	chrX_18420347_18420636	4930578C19Rik
chrX	18423543	18423717	NR_132634_utr3_4_0_chrX_18423544_r	0	-	NR_132634	chrX_18423543_18423717	4930578C19Rik
chrX	18447577	18447842	NR_132634_utr3_5_0_chrX_18447578_r	0	-	NR_132634	chrX_18447577_18447842	4930578C19Rik
chrX	18449298	18449431	NR_132634_utr3_6_0_chrX_18449299_r	0	-	NR_132634	chrX_18449298_18449431	4930578C19Rik
chrX	18459543	18459629	NR_132634_utr3_7_0_chrX_18459544_r	0	-	NR_132634	chrX_18459543_18459629	4930578C19Rik
chrX	18461023	18461397	NR_132634_utr3_8_0_chrX_18461024_r	0	-	NR_132634	chrX_18461023_18461397	4930578C19Rik
chrX	19146293	19146388	NR_029806_utr3_0_0_chrX_19146294_r	0	-	NR_029806	chrX_19146293_19146388	Mir221
chrX	19146892	19146971	NR_029807_utr3_0_0_chrX_19146893_r	0	-	NR_029807	chrX_19146892_19146971	Mir222
chrX	20863125	20863182	NR_049190_utr3_0_0_chrX_20863126_r	0	-	NR_049190	chrX_20863125_20863182	Mir5617
chrX	21312209	21312727	NR_033482_utr3_0_0_chrX_21312210_r	0	-	NR_033482	chrX_21312209_21312727	Gm6938
chrX	21315274	21315357	NR_033482_utr3_1_0_chrX_21315275_r	0	-	NR_033482	chrX_21315274_21315357	Gm6938
chrX	21334557	21334727	NR_033482_utr3_2_0_chrX_21334558_r	0	-	NR_033482	chrX_21334557_21334727	Gm6938
chrX	36814767	36815330	NR_131979_utr3_0_0_chrX_36814768_r	0	-	NR_131979	chrX_36814767_36815330	Mdrl
chrX	36816725	36817200	NR_131979_utr3_1_0_chrX_36816726_r	0	-	NR_131979	chrX_36816725_36817200	Mdrl
chrX	37082911	37083033	NR_002900_utr3_0_0_chrX_37082912_r	0	-	NR_002900	chrX_37082911_37083033	Snora69
chrX	48276791	48278190	NR_045916_utr3_0_0_chrX_48276792_r	0	-	NR_045916	chrX_48276791_48278190	9530027J09Rik
chrX	48278270	48278441	NR_045916_utr3_1_0_chrX_48278271_r	0	-	NR_045916	chrX_48278270_48278441	9530027J09Rik
chrX	48283565	48283647	NR_045916_utr3_2_0_chrX_48283566_r	0	-	NR_045916	chrX_48283565_48283647	9530027J09Rik
chrX	48285394	48285426	NR_045916_utr3_3_0_chrX_48285395_r	0	-	NR_045916	chrX_48285394_48285426	9530027J09Rik
chrX	52422406	52422515	NR_030497_utr3_0_0_chrX_52422407_r	0	-	NR_030497	chrX_52422406_52422515	Mir717
chrX	52378120	52378181	NR_105805_utr3_0_0_chrX_52378121_r	0	-	NR_105805	chrX_52378120_52378181	Mir6384
chrX	52742330	52742413	NR_030548_utr3_0_0_chrX_52742331_r	0	-	NR_030548	chrX_52742330_52742413	Mir18b
chrX	52741982	52742066	NR_029715_utr3_0_0_chrX_52741983_r	0	-	NR_029715	chrX_52741982_52742066	Mir19b-2
chrX	52742562	52744593	NR_003188_utr3_0_0_chrX_52742563_r	0	-	NR_003188	chrX_52742562_52744593	Kis2
chrX	52742502	52742567	NR_029657_utr3_0_0_chrX_52742503_r	0	-	NR_029657	chrX_52742502_52742567	Mir106a
chrX	52741837	52741928	NR_029748_utr3_0_0_chrX_52741838_r	0	-	NR_029748	chrX_52741837_52741928	Mir92-2
chrX	52741692	52741767	NR_029853_utr3_0_0_chrX_52741693_r	0	-	NR_029853	chrX_52741692_52741767	Mir363
chrX	52742112	52742192	NR_030273_utr3_0_0_chrX_52742113_r	0	-	NR_030273	chrX_52742112_52742192	Mir20b
chrX	53047996	53048078	NR_030498_utr3_0_0_chrX_53047997_r	0	-	NR_030498	chrX_53047996_53048078	Mir450b
chrX	53048153	53048244	NR_029963_utr3_0_0_chrX_53048154_r	0	-	NR_029963	chrX_53048153_53048244	Mir450-1
chrX	53054254	53054349	NR_029756_utr3_0_0_chrX_53054255_r	0	-	NR_029756	chrX_53054254_53054349	Mir322
chrX	53049402	53049487	NR_030264_utr3_0_0_chrX_53049403_r	0	-	NR_030264	chrX_53049402_53049487	Mir542
chrX	53053254	53053353	NR_029776_utr3_0_0_chrX_53053255_r	0	-	NR_029776	chrX_53053254_53053353	Mir351
chrX	53053111	53055490	NR_038185_utr3_0_0_chrX_53053112_r	0	-	NR_038185	chrX_53053111_53055490	C430049B03Rik
chrX	53056141	53056164	NR_038185_utr3_1_0_chrX_53056142_r	0	-	NR_038185	chrX_53056141_53056164	C430049B03Rik
chrX	53056657	53056769	NR_038185_utr3_2_0_chrX_53056658_r	0	-	NR_038185	chrX_53056657_53056769	C430049B03Rik
chrX	53056997	53057190	NR_038185_utr3_3_0_chrX_53056998_r	0	-	NR_038185	chrX_53056997_53057190	C430049B03Rik
chrX	53053111	53055490	NR_038184_utr3_0_0_chrX_53053112_r	0	-	NR_038184	chrX_53053111_53055490	C430049B03Rik
chrX	53055855	53056164	NR_038184_utr3_1_0_chrX_53055856_r	0	-	NR_038184	chrX_53055855_53056164	C430049B03Rik
chrX	53056657	53056769	NR_038184_utr3_2_0_chrX_53056658_r	0	-	NR_038184	chrX_53056657_53056769	C430049B03Rik
chrX	53056997	53057190	NR_038184_utr3_3_0_chrX_53056998_r	0	-	NR_038184	chrX_53056997_53057190	C430049B03Rik
chrX	53053983	53054054	NR_030275_utr3_0_0_chrX_53053984_r	0	-	NR_030275	chrX_53053983_53054054	Mir503
chrX	53048298	53048367	NR_030274_utr3_0_0_chrX_53048299_r	0	-	NR_030274	chrX_53048298_53048367	Mir450-2
chrX	53696921	53697068	NR_110489_utr3_0_0_chrX_53696922_r	0	-	NR_110489	chrX_53696921_53697068	AW822252
chrX	53706028	53706199	NR_110489_utr3_1_0_chrX_53706029_r	0	-	NR_110489	chrX_53706028_53706199	AW822252
chrX	53713322	53713424	NR_110489_utr3_2_0_chrX_53713323_r	0	-	NR_110489	chrX_53713322_53713424	AW822252
chrX	53713692	53713749	NR_110489_utr3_3_0_chrX_53713693_r	0	-	NR_110489	chrX_53713692_53713749	AW822252
chrX	53715266	53715403	NR_110489_utr3_4_0_chrX_53715267_r	0	-	NR_110489	chrX_53715266_53715403	AW822252
chrX	53715881	53715990	NR_110489_utr3_5_0_chrX_53715882_r	0	-	NR_110489	chrX_53715881_53715990	AW822252
chrX	53716220	53716578	NR_110489_utr3_6_0_chrX_53716221_r	0	-	NR_110489	chrX_53716220_53716578	AW822252
chrX	56587851	56587914	NR_039576_utr3_0_0_chrX_56587852_r	0	-	NR_039576	chrX_56587851_56587914	Mir5116
chrX	57391447	57391509	NR_002903_utr3_0_0_chrX_57391448_r	0	-	NR_002903	chrX_57391447_57391509	Snord61
chrX	57383347	57384561	NR_029425_utr3_0_0_chrX_57383348_r	0	-	NR_029425	chrX_57383347_57384561	Rbmx
chrX	57385132	57385221	NR_029425_utr3_1_0_chrX_57385133_r	0	-	NR_029425	chrX_57385132_57385221	Rbmx
chrX	57388060	57388143	NR_029425_utr3_2_0_chrX_57388061_r	0	-	NR_029425	chrX_57388060_57388143	Rbmx
chrX	57388521	57388647	NR_029425_utr3_3_0_chrX_57388522_r	0	-	NR_029425	chrX_57388521_57388647	Rbmx
chrX	57388744	57388859	NR_029425_utr3_4_0_chrX_57388745_r	0	-	NR_029425	chrX_57388744_57388859	Rbmx
chrX	57389418	57389571	NR_029425_utr3_5_0_chrX_57389419_r	0	-	NR_029425	chrX_57389418_57389571	Rbmx
chrX	57390063	57390235	NR_029425_utr3_6_0_chrX_57390064_r	0	-	NR_029425	chrX_57390063_57390235	Rbmx
chrX	57391271	57391378	NR_029425_utr3_7_0_chrX_57391272_r	0	-	NR_029425	chrX_57391271_57391378	Rbmx
chrX	57391566	57391698	NR_029425_utr3_8_0_chrX_57391567_r	0	-	NR_029425	chrX_57391566_57391698	Rbmx
chrX	57392851	57393036	NR_029425_utr3_9_0_chrX_57392852_r	0	-	NR_029425	chrX_57392851_57393036	Rbmx
chrX	59097657	59097736	NR_030574_utr3_0_0_chrX_59097658_r	0	-	NR_030574	chrX_59097657_59097736	Mir504
chrX	60394402	60394492	NR_030499_utr3_0_0_chrX_60394403_r	0	-	NR_030499	chrX_60394402_60394492	Mir505
chrX	62510538	62510998	NR_045443_utr3_0_0_chrX_62510539_r	0	-	NR_045443	chrX_62510538_62510998	1700019B21Rik
chrX	62514434	62514537	NR_045443_utr3_1_0_chrX_62514435_r	0	-	NR_045443	chrX_62514434_62514537	1700019B21Rik
chrX	62516038	62516069	NR_045443_utr3_2_0_chrX_62516039_r	0	-	NR_045443	chrX_62516038_62516069	1700019B21Rik
chrX	66832516	66832597	NR_030562_utr3_0_0_chrX_66832517_r	0	-	NR_030562	chrX_66832516_66832597	Mir465c-1
chrX	66780372	66780437	NR_030531_utr3_0_0_chrX_66780373_r	0	-	NR_030531	chrX_66780372_66780437	Mir742
chrX	66801507	66801585	NR_030603_utr3_0_0_chrX_66801508_r	0	-	NR_030603	chrX_66801507_66801585	Mir878
chrX	66810427	66810504	NR_030536_utr3_0_0_chrX_66810428_r	0	-	NR_030536	chrX_66810427_66810504	Mir871
chrX	66777255	66777332	NR_030535_utr3_0_0_chrX_66777256_r	0	-	NR_030535	chrX_66777255_66777332	Mir743b
chrX	66800529	66800607	NR_030538_utr3_0_0_chrX_66800530_r	0	-	NR_030538	chrX_66800529_66800607	Mir880
chrX	66801943	66802021	NR_030539_utr3_0_0_chrX_66801944_r	0	-	NR_030539	chrX_66801943_66802021	Mir881
chrX	66822655	66822713	NR_106148_utr3_0_0_chrX_66822656_r	0	-	NR_106148	chrX_66822655_66822713	Mir465d
chrX	66832516	66832597	NR_030563_utr3_0_0_chrX_66832517_r	0	-	NR_030563	chrX_66832516_66832597	Mir465c-1
chrX	66825954	66826035	NR_030563_utr3_0_0_chrX_66825955_r	0	-	NR_030563	chrX_66825954_66826035	Mir465c-1
chrX	66780757	66780833	NR_030541_utr3_0_0_chrX_66780758_r	0	-	NR_030541	chrX_66780757_66780833	Mir883a
chrX	66792594	66792661	NR_030154_utr3_0_0_chrX_66792595_r	0	-	NR_030154	chrX_66792594_66792661	Mir471
chrX	66813950	66814025	NR_030153_utr3_0_0_chrX_66813951_r	0	-	NR_030153	chrX_66813950_66814025	Mir470
chrX	66839051	66839125	NR_030149_utr3_0_0_chrX_66839052_r	0	-	NR_030149	chrX_66839051_66839125	Mir465
chrX	66829201	66829280	NR_030560_utr3_0_0_chrX_66829202_r	0	-	NR_030560	chrX_66829201_66829280	Mir465b-1
chrX	66776756	66776818	NR_030532_utr3_0_0_chrX_66776757_r	0	-	NR_030532	chrX_66776756_66776818	Mir743
chrX	66835763	66835842	NR_030560_utr3_0_0_chrX_66835764_r	0	-	NR_030560	chrX_66835763_66835842	Mir465b-2
chrX	66796804	66796875	NR_030530_utr3_0_0_chrX_66796805_r	0	-	NR_030530	chrX_66796804_66796875	Mir741
chrX	66829201	66829280	NR_030561_utr3_0_0_chrX_66829202_r	0	-	NR_030561	chrX_66829201_66829280	Mir465b-1
chrX	66825954	66826035	NR_030562_utr3_0_0_chrX_66825955_r	0	-	NR_030562	chrX_66825954_66826035	Mir465c-1
chrX	66835763	66835842	NR_030561_utr3_0_0_chrX_66835764_r	0	-	NR_030561	chrX_66835763_66835842	Mir465b-2
chrX	66789889	66789967	NR_030542_utr3_0_0_chrX_66789890_r	0	-	NR_030542	chrX_66789889_66789967	Mir883b
chrX	66799222	66799297	NR_030147_utr3_0_0_chrX_66799223_r	0	-	NR_030147	chrX_66799222_66799297	Mir463
chrX	67988095	67988161	NR_029588_utr3_0_0_chrX_67988096_r	0	-	NR_029588	chrX_67988095_67988161	Mir201
chrX	68010104	68010179	NR_030575_utr3_0_0_chrX_68010105_r	0	-	NR_030575	chrX_68010104_68010179	Mir509
chrX	67988373	67988451	NR_030265_utr3_0_0_chrX_67988374_r	0	-	NR_030265	chrX_67988373_67988451	Mir547
chrX	68667513	68669867	NR_033481_utr3_0_0_chrX_68667514_r	0	-	NR_033481	chrX_68667513_68669867	Fmr1os
chrX	68673318	68673375	NR_033481_utr3_1_0_chrX_68673319_r	0	-	NR_033481	chrX_68673318_68673375	Fmr1os
chrX	68677013	68677125	NR_033481_utr3_2_0_chrX_68677014_r	0	-	NR_033481	chrX_68677013_68677125	Fmr1os
chrX	68678179	68678399	NR_033481_utr3_3_0_chrX_68678180_r	0	-	NR_033481	chrX_68678179_68678399	Fmr1os
chrX	72261030	72261112	NR_029808_utr3_0_0_chrX_72261031_r	0	-	NR_029808	chrX_72261030_72261112	Mir224
chrX	72262223	72262308	NR_029974_utr3_0_0_chrX_72262224_r	0	-	NR_029974	chrX_72262223_72262308	Mir452
chrX	72589987	72590094	NR_035528_utr3_0_0_chrX_72589988_r	0	-	NR_035528	chrX_72589987_72590094	Mir767
chrX	72591499	72591579	NR_030546_utr3_0_0_chrX_72591500_r	0	-	NR_030546	chrX_72591499_72591579	Mir105
chrX	74023527	74023598	NR_039594_utr3_0_0_chrX_74023528_r	0	-	NR_039594	chrX_74023527_74023598	Mir5132
chrX	74023848	74023936	NR_030758_utr3_0_0_chrX_74023849_r	0	-	NR_030758	chrX_74023848_74023936	Mir718
chrX	74274026	74274105	NR_106059_utr3_0_0_chrX_74274027_r	0	-	NR_106059	chrX_74274026_74274105	Mir7091
chrX	74365717	74367586	NR_045779_utr3_0_0_chrX_74365718_r	0	-	NR_045779	chrX_74365717_74367586	Ubl4a
chrX	74367700	74367909	NR_045779_utr3_1_0_chrX_74367701_r	0	-	NR_045779	chrX_74367700_74367909	Ubl4a
chrX	74368415	74368548	NR_045779_utr3_2_0_chrX_74368416_r	0	-	NR_045779	chrX_74368415_74368548	Ubl4a
chrX	74367446	74367586	NR_103489_utr3_0_0_chrX_74367447_r	0	-	NR_103489	chrX_74367446_74367586	Gm44504
chrX	74368152	74368258	NR_103489_utr3_1_0_chrX_74368153_r	0	-	NR_103489	chrX_74368152_74368258	Gm44504
chrX	74368415	74368758	NR_103489_utr3_2_0_chrX_74368416_r	0	-	NR_103489	chrX_74368415_74368758	Gm44504
chrX	74370850	74371011	NR_103489_utr3_3_0_chrX_74370851_r	0	-	NR_103489	chrX_74370850_74371011	Gm44504
chrX	74372613	74372682	NR_103489_utr3_4_0_chrX_74372614_r	0	-	NR_103489	chrX_74372613_74372682	Gm44504
chrX	74373190	74373349	NR_103489_utr3_5_0_chrX_74373191_r	0	-	NR_103489	chrX_74373190_74373349	Gm44504
chrX	86345474	86345906	NR_036689_utr3_0_0_chrX_86345475_r	0	-	NR_036689	chrX_86345474_86345906	Gm41
chrX	86354895	86354994	NR_036689_utr3_1_0_chrX_86354896_r	0	-	NR_036689	chrX_86354895_86354994	Gm41
chrX	88759473	88759553	NR_035440_utr3_0_0_chrX_88759474_r	0	-	NR_035440	chrX_88759473_88759553	Mir1906-2
chrX	88759473	88759553	NR_037313_utr3_0_0_chrX_88759474_r	0	-	NR_037313	chrX_88759473_88759553	Mir1906-2
chrX	91575210	91575564	NR_126536_utr3_0_0_chrX_91575211_r	0	-	NR_126536	chrX_91575210_91575564	1700084M14Rik
chrX	91575707	91575911	NR_126536_utr3_1_0_chrX_91575708_r	0	-	NR_126536	chrX_91575707_91575911	1700084M14Rik
chrX	94791284	94798289	NR_003292_utr3_0_0_chrX_94791285_r	0	-	NR_003292	chrX_94791284_94798289	Zxda
chrX	99405330	99406470	NR_033544_utr3_0_0_chrX_99405331_r	0	-	NR_033544	chrX_99405330_99406470	Gm14812
chrX	99432121	99432149	NR_033544_utr3_1_0_chrX_99432122_r	0	-	NR_033544	chrX_99432121_99432149	Gm14812
chrX	99432955	99433099	NR_033544_utr3_2_0_chrX_99432956_r	0	-	NR_033544	chrX_99432955_99433099	Gm14812
chrX	99436137	99436258	NR_033544_utr3_3_0_chrX_99436138_r	0	-	NR_033544	chrX_99436137_99436258	Gm14812
chrX	99436395	99436501	NR_033544_utr3_4_0_chrX_99436396_r	0	-	NR_033544	chrX_99436395_99436501	Gm14812
chrX	99437054	99437235	NR_033544_utr3_5_0_chrX_99437055_r	0	-	NR_033544	chrX_99437054_99437235	Gm14812
chrX	99443723	99443797	NR_033544_utr3_6_0_chrX_99443724_r	0	-	NR_033544	chrX_99443723_99443797	Gm14812
chrX	102932046	102934223	NR_026596_utr3_0_0_chrX_102932047_r	0	-	NR_026596	chrX_102932046_102934223	Gm5126
chrX	103460372	103460710	NR_001570_utr3_0_0_chrX_103460373_r	0	-	NR_001570	chrX_103460372_103460710	Xist
chrX	103466378	103468036	NR_001570_utr3_1_0_chrX_103466379_r	0	-	NR_001570	chrX_103466378_103468036	Xist
chrX	103468817	103468972	NR_001570_utr3_2_0_chrX_103468818_r	0	-	NR_001570	chrX_103468817_103468972	Xist
chrX	103469299	103469446	NR_001570_utr3_3_0_chrX_103469300_r	0	-	NR_001570	chrX_103469299_103469446	Xist
chrX	103469590	103469801	NR_001570_utr3_4_0_chrX_103469591_r	0	-	NR_001570	chrX_103469590_103469801	Xist
chrX	103470549	103470681	NR_001570_utr3_5_0_chrX_103470550_r	0	-	NR_001570	chrX_103470549_103470681	Xist
chrX	103470830	103470921	NR_001570_utr3_6_0_chrX_103470831_r	0	-	NR_001570	chrX_103470830_103470921	Xist
chrX	103473715	103483233	NR_001570_utr3_7_0_chrX_103473716_r	0	-	NR_001570	chrX_103473715_103483233	Xist
chrX	103460372	103468036	NR_001463_utr3_0_0_chrX_103460373_r	0	-	NR_001463	chrX_103460372_103468036	Xist
