2900009J06Rik	NR_045298	chr1	-	127753616	127774054	127774054	127774054	2	127753616,127773927,	127753953,127774054,
2700089I24Rik	NR_045308	chr19	+	59493135	59559391	59559391	59559391	5	59493135,59493556,59556308,59557428,59558020,	59493262,59493644,59556420,59557557,59559391,
4931403E22Rik	NR_045306	chr19	-	26768800	26823907	26823907	26823907	4	26768800,26775037,26775919,26823847,	26769103,26775155,26776106,26823907,
4930440C22Rik	NR_040473	chr1	+	94797441	94802472	94802472	94802472	4	94797441,94799365,94800997,94802313,	94797709,94800384,94801116,94802472,
1700067G17Rik	NR_040471	chr1	+	89016112	89022210	89022210	89022210	3	89016112,89016545,89021971,	89016372,89016649,89022210,
Platr17	NR_040470	chr17	+	33905134	33906675	33906675	33906675	3	33905134,33905527,33906318,	33905194,33905917,33906675,
5830418P13Rik	NR_040466	chr9	+	103423577	103461260	103461260	103461260	6	103423577,103426576,103427149,103427688,103428397,103459818,	103423629,103426815,103427386,103427787,103428506,103461260,
1700066B17Rik	NR_040465	chr1	-	39842427	39847330	39847330	39847330	5	39842427,39844017,39845227,39845664,39847308,	39842556,39844103,39845339,39845846,39847330,
1600019K03Rik	NR_040481	chr16	-	35503169	35509419	35509419	35509419	3	35503169,35506222,35509302,	35503413,35506338,35509419,
4930598F16Rik	NR_040479	chr1	-	95701183	95716518	95716518	95716518	4	95701183,95712601,95715986,95716236,	95701496,95712704,95716049,95716518,
4930568G15Rik	NR_040480	chr1	-	165066616	165091930	165091930	165091930	5	165066616,165068029,165068457,165069385,165091885,	165067156,165068092,165068708,165069484,165091930,
4930503O07Rik	NR_040477	chr1	-	194212186	194222759	194222759	194222759	3	194212186,194215010,194222428,	194212336,194215107,194222759,
4930565N06Rik	NR_040476	chr16	-	36880518	36897189	36897189	36897189	3	36880518,36886350,36896996,	36882577,36886514,36897189,
4930448I06Rik	NR_040475	chr1	-	41167559	41181252	41181252	41181252	3	41167559,41176375,41180998,	41167838,41176415,41181252,
Exosc10	NR_131062	chr4	+	148558426	148582400	148582400	148582400	25	148558426,148559547,148561012,148562306,148562712,148563020,148563843,148564112,148564599,148565203,148566278,148568366,148568650,148570386,148572918,148573110,148573277,148575808,148576149,148578417,148579380,148580358,148581101,148581761,148582283,	148558578,148559684,148561136,148562411,148562878,148563135,148563919,148564223,148564743,148565394,148566435,148568515,148568701,148570498,148572969,148573189,148573384,148575904,148576224,148578505,148579457,148580530,148581163,148581834,148582400,
Gm38413	NR_131054	chr5	-	99730853	99753973	99753973	99753973	12	99730853,99731676,99732197,99734936,99735882,99736764,99737022,99742322,99750341,99751255,99752730,99753414,	99731031,99731749,99732290,99735465,99735999,99736866,99737066,99742543,99750552,99751383,99752823,99753973,
Snhg14	NR_015456	chr7	-	59969576	59974431	59974431	59974431	3	59969576,59971879,59973270,	59970543,59971944,59974431,
Dlx6os1	NR_015388	chr6	-	6820545	6869533	6869533	6869533	2	6820545,6869308,	6824567,6869533,
Ipw	NR_015351	chr7	-	59619157	59678878	59678878	59678878	6	59619157,59667849,59669587,59673809,59676337,59678858,	59619280,59667991,59669742,59673956,59676484,59678878,
Etohd2	NR_015349	chr13	+	59769965	59773680	59773680	59773680	2	59769965,59770926,	59770346,59773680,
Hoxa11os	NR_015348	chr6	+	52245242	52249769	52249769	52249769	5	52245242,52245984,52246314,52246662,52249083,	52245816,52246200,52246531,52246808,52249769,
Gm28979	NR_110509	chr9	+	101342193	101348017	101348017	101348017	3	101342193,101343035,101346938,	101342516,101343173,101348017,
Ube2d-ps	NR_015577	chr11	+	5762149	5784710	5784710	5784710	7	5762149,5765508,5768885,5769166,5780205,5782184,5783891,	5762240,5765571,5769072,5769243,5780635,5782357,5784710,
4930513N10Rik	NR_015574	chr8	+	95806829	95821728	95821728	95821728	4	95806829,95810230,95816367,95821422,	95809180,95810297,95816446,95821728,
1700012D14Rik	NR_015573	chr7	-	111117672	111122675	111122675	111122675	3	111117672,111120907,111122382,	111117892,111121023,111122675,
4933406F09Rik	NR_015568	chr14	+	7412472	7422685	7422685	7422685	2	7412472,7421526,	7412606,7422685,
A930007I19Rik	NR_015567	chr19	-	29503662	29521987	29521987	29521987	4	29503662,29510148,29520847,29521889,	29505578,29510329,29520969,29521987,
C130071C03Rik	NR_015561	chr13	+	83728105	83735669	83735669	83735669	4	83728105,83730236,83732702,83734660,	83728256,83730314,83732832,83735669,
2610028E06Rik	NR_015560	chr4	-	125887850	125922310	125922310	125922310	6	125887850,125891483,125893181,125893842,125921872,125922076,	125890733,125891590,125893276,125893970,125921968,125922310,
2610035D17Rik	NR_015556	chr11	-	113043905	113201838	113201838	113201838	3	113043905,113067341,113201290,	113045160,113067386,113201838,
4933404O12Rik	NR_015555	chr5	+	136919145	136937109	136937109	136937109	4	136919145,136922306,136925703,136933738,	136919431,136922427,136925895,136937109,
5330434G04Rik	NR_015552	chrX	-	105372993	105391754	105391754	105391754	5	105372993,105382752,105387881,105389869,105391475,	105375837,105382949,105387936,105389943,105391754,
Trmt61b	NR_015549	chr17	-	71557026	71598761	71598761	71598761	7	71557026,71561337,71568609,71569756,71588837,71590487,71597935,	71558343,71561437,71568670,71569892,71588984,71590522,71598761,
5830432E09Rik	NR_015548	chr7	-	135648456	135652314	135652314	135652314	3	135648456,135650843,135651789,	135649258,135651010,135652314,
1700009J07Rik	NR_015547	chr10	+	77893419	77896111	77896111	77896111	2	77893419,77895841,	77894063,77896111,
C130026L21Rik	NR_015546	chr5	+	111581560	111587153	111587153	111587153	4	111581560,111582178,111582420,111585833,	111581870,111582296,111582510,111587153,
4930481A15Rik	NR_015545	chr19	+	5406814	5422847	5422847	5422847	5	5406814,5415007,5415606,5417393,5422120,	5407083,5415112,5415812,5418251,5422847,
9630028H03Rik	NR_015544	chr2	-	135580529	135583220	135583220	135583220	2	135580529,135583012,	135582609,135583220,
Mir99ahg	NR_015543	chr16	+	77329327	77558428	77558428	77558428	5	77329327,77360662,77459373,77501502,77555921,	77329678,77360718,77459502,77501610,77558428,
1700066O22Rik	NR_015541	chr18	-	57504421	57533752	57533752	57533752	2	57504421,57533428,	57505057,57533752,
1110038B12Rik	NR_027943	chr17	-	34950235	34952468	34952468	34952468	5	34950235,34950697,34951884,34952135,34952351,	34950475,34950847,34951925,34952173,34952468,
1110020A21Rik	NR_027930	chr17	-	84954966	84957710	84957710	84957710	2	84954966,84957199,	84955308,84957710,
5430405H02Rik	NR_027914	chr2	-	156852402	156862945	156862945	156862945	3	156852402,156853430,156862598,	156852690,156854018,156862945,
A930005H10Rik	NR_027894	chr3	-	115881578	115888059	115888059	115888059	3	115881578,115886213,115887775,	115881838,115886375,115888059,
1700086O06Rik	NR_027904	chr18	-	38238404	38250565	38250565	38250565	2	38238404,38250177,	38239189,38250565,
5430402O13Rik	NR_027892	chr6	+	50566642	50594865	50594865	50594865	3	50566642,50589908,50594371,	50567022,50589974,50594865,
Snhg9	NR_027900	chr17	-	24719530	24719965	24719965	24719965	2	24719530,24719859,	24719607,24719965,
1700096J18Rik	NR_027883	chr11	+	109346866	109353651	109353651	109353651	2	109346866,109353383,	109347052,109353651,
4930511M06Rik	NR_027945	chr18	-	57545360	57551867	57551867	57551867	4	57545360,57548278,57549083,57551746,	57545865,57548375,57549236,57551867,
4930511M06Rik	NR_027944	chr18	-	57546013	57552395	57552395	57552395	2	57546013,57552106,	57548375,57552395,
Ppp1r1c	NR_110979	chr2	+	79707779	79818546	79818546	79818546	5	79707779,79709903,79756453,79759610,79815374,	79708254,79709959,79756488,79759671,79818546,
2810025M15Rik	NR_027984	chr1	+	157412351	157420236	157420236	157420236	3	157412351,157413743,157419868,	157413125,157413795,157420236,
1810064F22Rik	NR_027981	chr9	-	22206785	22213860	22213860	22213860	2	22206785,22213722,	22208949,22213860,
Gm5607	NR_027975	chr8	+	12385770	12436732	12436732	12436732	8	12385770,12424880,12425762,12426778,12429506,12430149,12431434,12434740,	12386030,12425102,12426123,12426907,12430038,12430731,12432423,12436732,
Atad3aos	NR_027972	chr4	+	155761191	155763560	155763560	155763560	3	155761191,155761384,155763369,	155761286,155761777,155763560,
Atad3aos	NR_027971	chr4	+	155761191	155762260	155762260	155762260	2	155761191,155761384,	155761286,155762260,
Gm4926	NR_028066	chr11	-	46636505	46645006	46645006	46645006	5	46636505,46639120,46640009,46641216,46644670,	46637590,46639157,46640121,46641266,46645006,
Ppp4r1l-ps	NR_027957	chr2	-	173579319	173659539	173659539	173659539	15	173579319,173581971,173586996,173587832,173589166,173589504,173589787,173592116,173592801,173597039,173599589,173608732,173615482,173659322,173659512,	173581296,173582113,173587115,173587921,173589250,173589674,173589948,173592221,173593014,173597187,173599687,173608879,173616423,173659367,173659539,
4931440P22Rik	NR_027955	chr3	-	65527484	65529414	65529414	65529414	2	65527484,65529236,	65529165,65529414,
Trmt61b	NR_027952	chr17	-	71557026	71598761	71598761	71598761	6	71557026,71568609,71569756,71588837,71590487,71597935,	71558343,71568670,71569892,71588984,71590522,71598761,
2610005L07Rik	NR_028428	chr8	-	20385781	20424814	20424814	20424814	6	20385781,20399095,20401376,20405120,20410356,20424591,	20388402,20399468,20401496,20405419,20410729,20424814,
F630028O10Rik	NR_030718	chrX	+	96239925	96243642	96243642	96243642	3	96239925,96240412,96241037,	96239996,96240513,96243642,
C130080G10Rik	NR_028422	chr2	+	114054395	114061502	114061502	114061502	3	114054395,114057083,114060795,	114055366,114057311,114061502,
BB031773	NR_028391	chr4	-	103004105	103011965	103011965	103011965	4	103004105,103007898,103010329,103011867,	103007247,103008221,103010421,103011965,
B230319C09Rik	NR_028382	chr6	+	83441754	83448322	83448322	83448322	3	83441754,83442586,83447075,	83442105,83442677,83448322,
Gm14204	NR_040359	chr2	-	158595471	158610723	158610723	158610723	3	158595471,158597222,158610527,	158596512,158597539,158610723,
4930404I05Rik	NR_028368	chr16	+	91011248	91016503	91016503	91016503	3	91011248,91015248,91015815,	91011319,91015467,91016503,
Otx2os1	NR_029384	chr14	+	48669287	48793348	48793348	48793348	5	48669287,48670293,48697833,48700245,48793131,	48669396,48670449,48697930,48700409,48793348,
AA465934	NR_028363	chr11	+	83291698	83294637	83294637	83294637	3	83291698,83291966,83294514,	83291833,83292097,83294637,
Gm11149	NR_029465	chr9	+	49518287	49568025	49568025	49568025	6	49518287,49520109,49562066,49564012,49566783,49567349,	49518363,49520256,49562232,49564162,49566843,49568025,
Appbp2os	NR_028329	chr11	+	85235165	85238304	85238304	85238304	4	85235165,85237139,85237410,85238043,	85235332,85237247,85237514,85238304,
8430429K09Rik	NR_028317	chr11	+	3452436	3479831	3479831	3479831	4	3452436,3471331,3479259,3479641,	3452740,3471586,3479513,3479831,
4833422C13Rik	NR_028313	chr13	-	91707901	91741872	91741872	91741872	2	91707901,91741421,	91709314,91741872,
1700026D11Rik	NR_028286	chr2	+	132490727	132524057	132524057	132524057	4	132490727,132512074,132520279,132523716,	132490963,132512217,132520406,132524057,
Mirg	NR_028265	chr12	+	109734980	109749457	109749457	109749457	8	109734980,109737680,109741689,109742061,109743356,109743665,109748124,109749094,	109735021,109737807,109741815,109742290,109743418,109743847,109748293,109749457,
4932414J04Rik	NR_028259	chr11	-	21494729	21511180	21511180	21511180	9	21494729,21497040,21498847,21499714,21499949,21504169,21505496,21506339,21511091,	21495124,21497171,21498955,21499798,21500195,21504270,21505905,21507837,21511180,
Mirt1	NR_028427	chr19	-	53441211	53464796	53464796	53464796	10	53441211,53445249,53446340,53446775,53447155,53449274,53451412,53451621,53463307,53464685,	53443547,53445344,53446483,53446887,53447313,53451192,53451503,53451764,53463492,53464796,
Pex16	NR_028114	chr2	+	92374675	92381220	92381220	92381220	11	92374675,92375870,92376626,92377429,92377690,92378592,92378795,92379033,92379215,92380409,92381035,	92374821,92375906,92376703,92377563,92377791,92378673,92378948,92379106,92379335,92380474,92381220,
4930523C07Rik	NR_028111	chr1	+	160044379	160072782	160072782	160072782	3	160044379,160070699,160071426,	160044753,160070803,160072782,
Gsdmcl-ps	NR_029414	chr15	+	63914460	63925453	63925453	63925453	11	63914460,63915067,63915775,63916951,63917745,63921092,63922400,63923037,63923524,63924108,63924910,	63914531,63915254,63915999,63917138,63917917,63921198,63922448,63923213,63923666,63924182,63925453,
Sec14l1	NR_029459	chr11	+	117115171	117128763	117128763	117128763	3	117115171,117117159,117127909,	117115351,117117252,117128763,
5330413P13Rik	NR_029381	chr2	-	131820005	131847656	131847656	131847656	3	131820005,131836435,131847571,	131823504,131836482,131847656,
Zfp133-ps	NR_033459	chr2	+	144459279	144467794	144467794	144467794	3	144459279,144464478,144466932,	144459400,144464574,144467794,
Prr33	NR_033261	chr7	-	142491079	142506771	142506771	142506771	3	142491079,142492927,142506436,	142492781,142493135,142506771,
Gm10046	NR_033484	chr7	+	27765672	27770972	27770972	27770972	3	27765672,27769239,27770504,	27765783,27769292,27770972,
Klk1b7-ps	NR_033120	chr7	+	43945011	43945927	43945927	43945927	3	43945011,43945207,43945722,	43945111,43945350,43945927,
Smok4a	NR_030763	chr17	+	13521455	13528434	13528434	13528434	3	13521455,13526104,13528120,	13521873,13527690,13528434,
2410006H16Rik	NR_030738	chr11	+	62602876	62604806	62604806	62604806	5	62602876,62603234,62603596,62604402,62604654,	62603023,62603282,62603646,62604466,62604806,
1700086L19Rik	NR_030735	chr12	+	74284275	74295950	74295950	74295950	4	74284275,74285514,74295322,74295552,	74284456,74285638,74295438,74295950,
1700086L19Rik	NR_030734	chr12	+	74284275	74295950	74295950	74295950	5	74284275,74285514,74288712,74295322,74295552,	74284456,74285638,74288934,74295438,74295950,
1700086L19Rik	NR_030733	chr12	+	74284275	74295950	74295950	74295950	5	74284275,74285514,74288707,74295322,74295552,	74284456,74285638,74288934,74295438,74295950,
Gm3428	NR_030730	chr9	-	35848544	35849880	35849880	35849880	4	35848544,35848825,35849263,35849808,	35848678,35848954,35849449,35849880,
Gm3434	NR_030729	chr9	-	36134286	36135630	36135630	36135630	4	36134286,36134525,36134961,36135506,	36134379,36134654,36135031,36135630,
Foxd2os	NR_030721	chr4	+	114909288	114921118	114921118	114921118	4	114909288,114912169,114916188,114920439,	114909658,114913874,114916310,114921118,
Platr8	NR_033473	chr2	-	109902395	109913319	109913319	109913319	5	109902395,109906563,109907970,109909379,109913120,	109903261,109906658,109908078,109909460,109913319,
3110099E03Rik	NR_030712	chr2	-	115493512	115512201	115512201	115512201	3	115493512,115497720,115512138,	115496007,115497806,115512201,
Mir22hg	NR_030711	chr11	+	75461538	75466690	75466690	75466690	3	75461538,75463692,75465306,	75461755,75463857,75466690,
6820431F20Rik	NR_030708	chr8	-	20268285	20297432	20297432	20297432	5	20268285,20274122,20277871,20283280,20297323,	20272219,20274242,20278170,20283477,20297432,
C230004F18Rik	NR_030706	chrX	+	61116377	61139460	61139460	61139460	8	61116377,61118213,61118586,61119341,61122011,61133365,61134720,61139222,	61116424,61118247,61118691,61119424,61122159,61133503,61134796,61139460,
1110002L01Rik	NR_030694	chr12	-	3403882	3426747	3426747	3426747	3	3403882,3407700,3426500,	3406711,3407924,3426747,
4930539J05Rik	NR_030689	chr3	-	135436220	135438665	135438665	135438665	3	135436220,135436534,135438420,	135436406,135436602,135438665,
Gm4598	NR_030681	chr7	+	24661293	24663109	24663109	24663109	2	24661293,24662315,	24661579,24663109,
D930016D06Rik	NR_030673	chr5	+	104525734	104554211	104554211	104554211	4	104525734,104538825,104541165,104550885,	104525972,104538973,104541262,104554211,
1700034H15Rik	NR_030669	chr1	-	191894071	191907527	191907527	191907527	5	191894071,191898272,191900679,191903541,191907059,	191897128,191898826,191900918,191903585,191907527,
4930581F22Rik	NR_029475	chr9	+	35116727	35130922	35130922	35130922	6	35116727,35117368,35123600,35128778,35128954,35129831,	35116840,35118346,35123694,35128837,35129021,35130922,
Ppp1r3fos	NR_029473	chrX	+	7573599	7581016	7581016	7581016	3	7573599,7577687,7577907,	7573909,7577724,7581016,
Snhg12	NR_029468	chr4	+	132308677	132311024	132311024	132311024	5	132308677,132309837,132310150,132310450,132310833,	132308907,132309903,132310215,132310504,132311024,
6530402F18Rik	NR_029460	chr2	-	29245115	29252993	29252993	29252993	2	29245115,29252464,	29248878,29252993,
G530011O06Rik	NR_029457	chrX	-	169975042	169978917	169978917	169978917	2	169975042,169978285,	169976790,169978917,
Mccc1os	NR_029456	chr3	+	35999912	36008828	36008828	36008828	3	35999912,36004614,36005307,	36000711,36004745,36008828,
C530005A16Rik	NR_029450	chr4	-	116589732	116597630	116597630	116597630	3	116589732,116592842,116595841,	116590273,116592948,116597630,
4930584F24Rik	NR_029445	chr5	-	26460069	26493314	26493314	26493314	5	26460069,26468399,26479718,26490380,26493241,	26460370,26468563,26480089,26490659,26493314,
4933407K13Rik	NR_029443	chrX	-	75725457	75764699	75764699	75764699	9	75725457,75731019,75736092,75741815,75746676,75751524,75755365,75760231,75764525,	75727518,75731182,75736255,75741978,75746839,75751687,75755528,75760394,75764699,
1700018A04Rik	NR_029439	chr13	-	31565491	31582513	31582513	31582513	6	31565491,31567279,31567473,31579569,31579942,31582463,	31565617,31567380,31567610,31579658,31580153,31582513,
4933406I18Rik	NR_029437	chr7	-	114315478	114415161	114415161	114415161	4	114315478,114319452,114321139,114414862,	114315782,114319641,114321251,114415161,
1700003G18Rik	NR_029433	chr7	-	116081761	116093149	116093149	116093149	4	116081761,116086626,116089112,116093061,	116082086,116086755,116089190,116093149,
Gm10421	NR_033538	chr12	-	117144522	117151269	117151269	117151269	3	117144522,117148044,117150913,	117144919,117148133,117151269,
Gm6225	NR_033457	chr18	+	3336415	3366863	3366863	3366863	2	3336415,3365926,	3337178,3366863,
2900079G21Rik	NR_033432	chr9	+	112234276	112280333	112280333	112280333	4	112234276,112276594,112278553,112279242,	112234377,112278215,112278701,112280333,
2900079G21Rik	NR_033431	chr9	+	112234276	112236018	112236018	112236018	2	112234276,112235102,	112234377,112236018,
Gm2694	NR_033430	chr8	+	87472811	87525554	87525554	87525554	4	87472811,87521735,87524295,87525231,	87472960,87521813,87524427,87525554,
Mhrt	NR_033497	chr14	+	54968786	54974349	54974349	54974349	5	54968786,54971409,54972764,54973460,54973877,	54968847,54971490,54972912,54973526,54974349,
BC065397	NR_033324	chrX	+	136742956	136803361	136803361	136803361	10	136742956,136747322,136756493,136758100,136758559,136759855,136760417,136761990,136788520,136802851,	136744708,136747448,136756620,136758196,136758758,136759918,136760575,136762088,136788617,136803361,
Gm14164	NR_033505	chr2	+	152345668	152375322	152375322	152375322	5	152345668,152361798,152368697,152370803,152373799,	152345726,152361944,152368800,152370970,152375322,
BC039771	NR_033220	chr2	+	145701194	145753672	145753672	145753672	4	145701194,145712454,145737382,145751912,	145701322,145712578,145737454,145753672,
B430212C06Rik	NR_033214	chr18	-	67321208	67344103	67344103	67344103	4	67321208,67323795,67324490,67344001,	67323416,67323879,67324719,67344103,
1700111N16Rik	NR_033213	chrX	-	69929259	70143588	70143588	70143588	9	69929259,69949055,69967406,69979587,69980114,69988997,70098242,70131872,70143509,	69929689,69949100,69967567,69979663,69980205,69989097,70098309,70131955,70143588,
2700046G09Rik	NR_033198	chr19	+	32389215	32391184	32391184	32391184	2	32389215,32389704,	32389376,32391184,
2010016I18Rik	NR_033207	chr3	-	106481985	106485913	106485913	106485913	2	106481985,106485803,	106483433,106485913,
Gm11426	NR_033582	chr11	+	82633352	82636309	82636309	82636309	3	82633352,82633575,82634348,	82633485,82633701,82636309,
Gm10125	NR_033552	chr18	-	5491500	5592437	5592437	5592437	7	5491500,5520590,5525213,5540605,5583011,5583712,5592159,	5492097,5520769,5525389,5540678,5583133,5583796,5592437,
1500015A07Rik	NR_029432	chr18	+	61726389	61728253	61728253	61728253	1	61726389,	61728253,
B230206H07Rik	NR_033532	chr7	-	141359177	141365110	141365110	141365110	2	141359177,141365034,	141362036,141365110,
Gm10248	NR_033550	chr14	-	23038194	23094571	23094571	23094571	4	23038194,23041122,23093385,23094127,	23040139,23041197,23093651,23094571,
1600029O15Rik	NR_033522	chr9	+	58202896	58208808	58208808	58208808	3	58202896,58203409,58207388,	58203044,58203650,58208808,
2410017I17Rik	NR_033517	chr17	+	36145017	36162374	36162374	36162374	4	36145017,36155298,36161024,36161236,	36145202,36155364,36161146,36162374,
2310015A10Rik	NR_033514	chr12	-	80120545	80132844	80132844	80132844	3	80120545,80131813,80132726,	80125126,80131959,80132844,
Gm11190	NR_033549	chr11	-	77912126	77929288	77929288	77929288	3	77912126,77919638,77929257,	77915391,77919756,77929288,
1500017E21Rik	NR_033510	chr19	-	36619417	36689479	36689479	36689479	5	36619417,36625222,36645683,36685526,36689238,	36621492,36625345,36645765,36685667,36689479,
D030047H15Rik	NR_033548	chr7	-	4126339	4136926	4136926	4136926	3	4126339,4132405,4136560,	4128323,4132591,4136926,
AI504432	NR_033498	chr3	+	107039503	107054322	107054322	107054322	2	107039503,107048845,	107039570,107054322,
Gm10684	NR_033547	chr9	-	45107175	45135606	45135606	45135606	3	45107175,45109984,45134778,	45107775,45110759,45135606,
Gm15348	NR_033546	chr8	-	12706943	12719127	12719127	12719127	4	12706943,12713870,12718658,12719026,	12710032,12714063,12718930,12719127,
Gm14812	NR_033544	chrX	-	99405330	99443797	99443797	99443797	7	99405330,99432121,99432955,99436137,99436395,99437054,99443723,	99406470,99432149,99433099,99436258,99436501,99437235,99443797,
Gm16287	NR_033543	chr4	-	139175406	139180655	139180655	139180655	3	139175406,139178086,139180465,	139176586,139179038,139180655,
Gm10636	NR_033542	chr3	-	146367152	146378944	146378944	146378944	3	146367152,146377422,146378721,	146369243,146377527,146378944,
Mir124-2hg	NR_033490	chr3	+	17789920	17800071	17800071	17800071	3	17789920,17794592,17799389,	17790180,17795013,17800071,
Gm6938	NR_033482	chrX	-	21312209	21334727	21334727	21334727	3	21312209,21315274,21334557,	21312727,21315357,21334727,
5430416N02Rik	NR_034038	chr5	-	100420841	100429535	100429535	100429535	5	100420841,100421967,100426735,100429096,100429325,	100420972,100422041,100426804,100429238,100429535,
Gm10433	NR_045282	chr12	+	100187967	100193538	100193538	100193538	3	100187967,100188890,100192038,	100188347,100188992,100193538,
6030408B16Rik	NR_033803	chr15	+	101293211	101297426	101297426	101297426	2	101293211,101295880,	101293632,101297426,
1700109G14Rik	NR_033788	chr14	-	61292982	61305334	61305334	61305334	3	61292982,61294628,61305140,	61293182,61295032,61305334,
1700052I22Rik	NR_033786	chr12	-	80923431	80924447	80924447	80924447	2	80923431,80924227,	80923588,80924447,
1700044K03Rik	NR_033785	chr18	+	49523288	49524441	49524441	49524441	2	49523288,49524132,	49523357,49524441,
1700041C23Rik	NR_033784	chr9	+	57175274	57186110	57186110	57186110	6	57175274,57178319,57179945,57181293,57184328,57186039,	57175375,57178378,57179970,57181394,57184368,57186110,
4921531C22Rik	NR_033782	chr2	+	179976852	179979013	179979013	179979013	2	179976852,179977448,	179977192,179979013,
2810001G20Rik	NR_033780	chr11	+	64079483	64083259	64083259	64083259	2	64079483,64082652,	64079777,64083259,
Fbxl12os	NR_033729	chr9	+	20607474	20617271	20617271	20617271	3	20607474,20614593,20616386,	20607630,20615907,20617271,
Gm15179	NR_037976	chr1	-	75368209	75375015	75375015	75375015	4	75368209,75369739,75373380,75374886,	75368431,75369948,75373496,75375015,
Gm10440	NR_038045	chr5	+	54349991	54358542	54358542	54358542	4	54349991,54352474,54355070,54356087,	54350134,54352548,54355149,54358542,
Trim30e-ps1	NR_033673	chr7	-	104532958	104535361	104535361	104535361	3	104532958,104534457,104534748,	104534208,104534484,104535361,
A730020M07Rik	NR_036457	chr3	-	121637125	121643485	121643485	121643485	3	121637125,121639491,121643205,	121637694,121639632,121643485,
A730020M07Rik	NR_036456	chr3	-	121634935	121643485	121643485	121643485	4	121634935,121637439,121639491,121643205,	121636632,121637694,121639632,121643485,
E230016K23Rik	NR_036453	chr11	+	83582060	83623693	83623693	83623693	9	83582060,83601260,83610020,83610831,83611122,83620839,83621355,83621639,83622537,	83582133,83601394,83610145,83610902,83611222,83620976,83621527,83621805,83623693,
Crnde	NR_033641	chr8	-	92326030	92356120	92356120	92356120	7	92326030,92326386,92344852,92346349,92346783,92350690,92355687,	92326266,92326462,92345039,92346463,92346918,92350754,92356120,
Pldi	NR_033616	chr10	-	60928225	60938132	60938132	60938132	3	60928225,60929314,60937929,	60928806,60929383,60938132,
2810049E08Rik	NR_036594	chr13	+	83891207	83928710	83928710	83928710	3	83891207,83910728,83927902,	83891414,83910815,83928710,
1700121N20Rik	NR_036593	chr12	-	106442651	106447666	106447666	106447666	4	106442651,106443666,106446482,106447324,	106443051,106443871,106446563,106447666,
4933421O10Rik	NR_036602	chr4	-	33027138	33031323	33031323	33031323	2	33027138,33030856,	33030521,33031323,
1700028M03Rik	NR_036591	chr3	-	83555366	83574118	83574118	83574118	5	83555366,83556160,83560524,83561732,83574089,	83555442,83556203,83560786,83561790,83574118,
1600027J07Rik	NR_036588	chr8	-	103343877	103347534	103347534	103347534	3	103343877,103347167,103347498,	103344160,103347337,103347534,
4931429P17Rik	NR_038004	chr13	-	47960329	48018608	48018608	48018608	8	47960329,47966485,47967511,47969762,47969984,47973703,48017870,48018431,	47961014,47966566,47967627,47969890,47970648,47973754,48017980,48018608,
1700027A15Rik	NR_038002	chr1	+	73024585	73025508	73025508	73025508	2	73024585,73025321,	73024814,73025508,
1700027A15Rik	NR_038001	chr1	+	73016035	73025508	73025508	73025508	3	73016035,73017505,73025321,	73016094,73017601,73025508,
Miat	NR_033657	chr5	-	112213227	112228948	112228948	112228948	7	112213227,112220582,112220924,112224207,112228054,112228300,112228608,	112220235,112220679,112221874,112224356,112228214,112228356,112228948,
2700046A07Rik	NR_037693	chr18	-	62751673	62756347	62756347	62756347	3	62751673,62755125,62755923,	62753333,62755174,62756347,
Stk-ps2	NR_037691	chr1	-	46020414	46030437	46030437	46030437	4	46020414,46024903,46026498,46028797,	46021947,46025093,46026618,46030437,
Stk-ps2	NR_037690	chr1	-	46020414	46030437	46030437	46030437	3	46020414,46024903,46028797,	46021947,46025093,46030437,
5330439B14Rik	NR_037679	chr6	+	142614594	142626462	142626462	142626462	2	142614594,142625406,	142614930,142626462,
Gm16861	NR_037666	chr16	-	4935163	4939585	4939585	4939585	3	4935163,4938867,4939370,	4936182,4939164,4939585,
Magix	NR_037581	chrX	-	7673165	7681251	7681251	7681251	6	7673165,7675840,7676099,7677119,7679899,7681145,	7675191,7676009,7676336,7677202,7680046,7681251,
Gm9696	NR_037189	chr3	+	59952308	59973594	59973594	59973594	5	59952308,59953788,59958598,59960727,59971883,	59952432,59954011,59959418,59960899,59973594,
Gm12295	NR_040280	chr11	-	65277653	65287833	65287833	65287833	5	65277653,65280355,65285862,65287019,65287270,	65279738,65280650,65285945,65287182,65287833,
Gm14718	NR_038463	chrX	+	57200636	57204376	57204376	57204376	2	57200636,57203755,	57200771,57204376,
Gm8579	NR_036696	chr6	+	3288518	3317019	3317019	3317019	3	3288518,3314405,3316613,	3288700,3314550,3317019,
Arhgap33os	NR_036630	chr7	+	30515121	30522193	30522193	30522193	12	30515121,30518381,30518735,30518976,30519208,30519346,30519567,30520066,30520478,30520716,30520992,30521300,	30515201,30518500,30518901,30519131,30519269,30519471,30519703,30520402,30520636,30520910,30521217,30522193,
Hoxaas2	NR_131182	chr6	+	52165673	52169451	52169451	52169451	3	52165673,52167710,52168378,	52165987,52167890,52169451,
1600020E01Rik	NR_037960	chr6	+	86527329	86564449	86564449	86564449	5	86527329,86527890,86532192,86563431,86564275,	86527433,86527974,86532307,86563537,86564449,
1300002E11Rik	NR_037958	chr16	+	21794346	21809039	21809039	21809039	3	21794346,21795849,21808677,	21794446,21795975,21809039,
Lhx1os	NR_038057	chr11	+	84525659	84535831	84535831	84535831	4	84525659,84534479,84535115,84535583,	84525748,84534660,84535221,84535831,
