V1	V2	V3	V4	V5	V6	refSeqTranscriptName	id	geneName
chr6	85334961	85337022	NM_001003955_utr3_0_0_chr6_85334962_r	0	-	NM_001003955	chr6_85334961_85337022	Rab11fip5
chr6	85469575	85473025	NM_001289674_utr3_0_0_chr6_85469576_r	0	-	NM_001289674	chr6_85469575_85473025	Fbxo41
chr6	85469575	85473025	NM_001289675_utr3_0_0_chr6_85469576_r	0	-	NM_001289675	chr6_85469575_85473025	Fbxo41
chr6	85511121	85511639	NM_020596_utr3_0_0_chr6_85511122_r	0	-	NM_020596	chr6_85511121_85511639	Egr4
chr6	85469575	85473025	NM_001001160_utr3_0_0_chr6_85469576_r	0	-	NM_001001160	chr6_85469575_85473025	Fbxo41
chr6	85706706	85707172	NM_001253910_utr3_0_0_chr6_85706707_r	0	-	NM_001253910	chr6_85706706_85707172	Nat8f7
chr6	85830386	85830465	NM_023455_utr3_0_0_chr6_85830387_r	0	-	NM_023455	chr6_85830386_85830465	Nat8
chr6	85808050	85808484	NM_001201389_utr3_0_0_chr6_85808051_r	0	-	NM_001201389	chr6_85808050_85808484	Nat8f6
chr6	85760630	85761094	NM_001037842_utr3_0_0_chr6_85760631_r	0	-	NM_001037842	chr6_85760630_85761094	Nat8f3
chr6	85817217	85817292	NM_023493_utr3_0_0_chr6_85817218_r	0	-	NM_023493	chr6_85817217_85817292	Nat8f5
chr6	85899050	85899207	NM_001145895_utr3_0_0_chr6_85899051_r	0	-	NM_001145895	chr6_85899050_85899207	Nat8f4
chr6	85942268	85947604	NM_028099_utr3_0_0_chr6_85942269_r	0	-	NM_028099	chr6_85942268_85947604	Dusp11
chr6	85928862	85930284	NM_001170488_utr3_6_0_chr6_85928863_f	0	+	NM_001170488	chr6_85928862_85930284	Tprkb
chr6	85928862	85930284	NM_176842_utr3_5_0_chr6_85928863_f	0	+	NM_176842	chr6_85928862_85930284	Tprkb
chr6	85899049	85900858	NM_029331_utr3_0_0_chr6_85899050_r	0	-	NM_029331	chr6_85899049_85900858	Nat8f4
chr6	85865421	85867661	NM_053096_utr3_0_0_chr6_85865422_r	0	-	NM_053096	chr6_85865421_85867661	Nat8f2
chr6	85910153	85910277	NM_023160_utr3_0_0_chr6_85910154_r	0	-	NM_023160	chr6_85910153_85910277	Nat8f1
chr6	86020876	86020996	NM_012013_utr3_2_0_chr6_86020877_f	0	+	NM_012013	chr6_86020876_86020996	Figla
chr6	86108082	86109467	NM_001271860_utr3_12_0_chr6_86108083_f	0	+	NM_001271860	chr6_86108082_86109467	Add2
chr6	86108082	86109467	NM_001271861_utr3_12_0_chr6_86108083_f	0	+	NM_001271861	chr6_86108082_86109467	Add2
chr6	86368919	86370058	NM_025591_utr3_2_0_chr6_86368920_f	0	+	NM_025591	chr6_86368919_86370058	Fam136a
chr6	86469954	86470387	NM_001243742_utr3_9_0_chr6_86469955_f	0	+	NM_001243742	chr6_86469954_86470387	C87436
chr6	86469954	86470387	NM_001243741_utr3_9_0_chr6_86469955_f	0	+	NM_001243741	chr6_86469954_86470387	C87436
chr6	86430367	86433405	NM_011585_utr3_12_0_chr6_86430368_f	0	+	NM_011585	chr6_86430367_86433405	Tia1
chr6	86430367	86433405	NM_001164078_utr3_11_0_chr6_86430368_f	0	+	NM_001164078	chr6_86430367_86433405	Tia1
chr6	86430367	86433405	NM_001164079_utr3_9_0_chr6_86430368_f	0	+	NM_001164079	chr6_86430367_86433405	Tia1
chr6	86386005	86388712	NM_025823_utr3_0_0_chr6_86386006_r	0	-	NM_025823	chr6_86386005_86388712	Pcyox1
chr6	86469954	86470387	NM_146170_utr3_9_0_chr6_86469955_f	0	+	NM_146170	chr6_86469954_86470387	C87436
chr6	86524496	86524844	NM_011865_utr3_0_0_chr6_86524497_r	0	-	NM_011865	chr6_86524496_86524844	Pcbp1
chr6	86629193	86629704	NM_026414_utr3_0_0_chr6_86629194_f	0	+	NM_026414	chr6_86629193_86629704	Asprv1
chr6	86647044	86650870	NM_010751_utr3_0_0_chr6_86647045_r	0	-	NM_010751	chr6_86647044_86650870	Mxd1
chr6	86675168	86675525	NM_025665_utr3_0_0_chr6_86675169_r	0	-	NM_025665	chr6_86675168_86675525	Snrnp27
chr6	86691767	86692922	NM_011818_utr3_0_0_chr6_86691768_r	0	-	NM_011818	chr6_86691767_86692922	Gmcl1
chr6	87028342	87028461	NM_020045_utr3_7_0_chr6_87028343_f	0	+	NM_020045	chr6_87028342_87028461	Nfu1
chr6	87028342	87028461	NM_001170591_utr3_7_0_chr6_87028343_f	0	+	NM_001170591	chr6_87028342_87028461	Nfu1
chr6	87088158	87092207	NM_013528_utr3_18_0_chr6_87088159_f	0	+	NM_013528	chr6_87088158_87092207	Gfpt1
chr6	87112251	87113003	NM_001167937_utr3_1_0_chr6_87112252_f	0	+	NM_001167937	chr6_87112251_87113003	D6Ertd527e
chr6	87112251	87113003	NM_001167938_utr3_1_0_chr6_87112252_f	0	+	NM_001167938	chr6_87112251_87113003	D6Ertd527e
chr6	87383318	87383435	NM_026860_utr3_0_0_chr6_87383319_r	0	-	NM_026860	chr6_87383318_87383435	Gkn3
chr6	87379303	87379494	NM_025467_utr3_5_0_chr6_87379304_f	0	+	NM_025467	chr6_87379303_87379494	Gkn2
chr6	87345652	87346274	NM_025466_utr3_0_0_chr6_87345653_r	0	-	NM_025466	chr6_87345652_87346274	Gkn1
chr6	87458544	87459919	NM_001286610_utr3_0_0_chr6_87458545_r	0	-	NM_001286610	chr6_87458544_87459919	Arhgap25
chr6	87458544	87459919	NM_175476_utr3_0_0_chr6_87458545_r	0	-	NM_175476	chr6_87458544_87459919	Arhgap25
chr6	87434492	87434512	NM_009756_utr3_1_0_chr6_87434493_f	0	+	NM_009756	chr6_87434492_87434512	Bmp10
chr6	87458544	87459919	NM_001037727_utr3_0_0_chr6_87458545_r	0	-	NM_001037727	chr6_87458544_87459919	Arhgap25
chr6	87578591	87581219	NM_021381_utr3_0_0_chr6_87578592_r	0	-	NM_021381	chr6_87578591_87581219	Prokr1
chr6	87628428	87629899	NM_001170489_utr3_0_0_chr6_87628429_r	0	-	NM_001170489	chr6_87628428_87629899	Aplf
chr6	87628428	87629993	NM_024251_utr3_0_0_chr6_87628429_r	0	-	NM_024251	chr6_87628428_87629993	Aplf
chr6	87754859	87755911	NM_001159697_utr3_7_0_chr6_87754860_f	0	+	NM_001159697	chr6_87754859_87755911	Efcc1
chr6	87779538	87779762	NM_018762_utr3_1_0_chr6_87779539_f	0	+	NM_018762	chr6_87779538_87779762	Gp9
chr6	87788852	87792589	NM_133717_utr3_0_0_chr6_87788853_r	0	-	NM_133717	chr6_87788852_87792589	Rab43
chr6	87788852	87792589	NM_001039394_utr3_0_0_chr6_87788853_r	0	-	NM_001039394	chr6_87788852_87792589	Rab43
chr6	87890312	87890759	NM_201244_utr3_4_0_chr6_87890313_f	0	+	NM_201244	chr6_87890312_87890759	Copg1
chr6	87842614	87844038	NM_013493_utr3_0_0_chr6_87842615_r	0	-	NM_013493	chr6_87842614_87844038	Cnbp
chr6	87842614	87844038	NM_001109745_utr3_0_0_chr6_87842615_r	0	-	NM_001109745	chr6_87842614_87844038	Cnbp
chr6	87818447	87819095	NM_133934_utr3_0_0_chr6_87818448_r	0	-	NM_133934	chr6_87818447_87819095	Isy1
chr6	87936326	87936613	NM_173737_utr3_6_0_chr6_87936327_f	0	+	NM_173737	chr6_87936326_87936613	Hmces
chr6	87912302	87913594	NM_017477_utr3_23_0_chr6_87912303_f	0	+	NM_017477	chr6_87912302_87913594	Copg1
chr6	87842614	87844038	NM_001347325_utr3_0_0_chr6_87842615_r	0	-	NM_001347325	chr6_87842614_87844038	Cnbp
chr6	87842614	87844038	NM_001109746_utr3_0_0_chr6_87842615_r	0	-	NM_001109746	chr6_87842614_87844038	Cnbp
chr6	87999105	88000434	NM_009005_utr3_0_0_chr6_87999106_r	0	-	NM_009005	chr6_87999105_88000434	Rab7
chr6	87999105	88000434	NM_001293655_utr3_0_0_chr6_87999106_r	0	-	NM_001293655	chr6_87999105_88000434	Rab7
chr6	87999105	88000434	NM_001293654_utr3_0_0_chr6_87999106_r	0	-	NM_001293654	chr6_87999105_88000434	Rab7
chr6	87999105	88000434	NM_001293653_utr3_0_0_chr6_87999106_r	0	-	NM_001293653	chr6_87999105_88000434	Rab7
chr6	87999105	88000434	NM_001293652_utr3_0_0_chr6_87999106_r	0	-	NM_001293652	chr6_87999105_88000434	Rab7
chr6	87980420	87980789	NM_198622_utr3_0_0_chr6_87980421_r	0	-	NM_198622	chr6_87980420_87980789	H1fx
chr6	88205494	88207032	NM_008090_utr3_5_0_chr6_88205495_f	0	+	NM_008090	chr6_88205494_88207032	Gata2
chr6	88103547	88105304	NM_133933_utr3_9_0_chr6_88103548_f	0	+	NM_133933	chr6_88103547_88105304	Rpn1
chr6	88223167	88223256	NM_019964_utr3_0_0_chr6_88223168_f	0	+	NM_019964	chr6_88223167_88223256	Dnajb8
chr6	88503606	88505106	NM_016906_utr3_0_0_chr6_88503607_r	0	-	NM_016906	chr6_88503606_88505106	Sec61a1
chr6	88835913	88836245	NM_030251_utr3_0_0_chr6_88835914_r	0	-	NM_030251	chr6_88835913_88836245	Abtb1
chr6	88911947	88912240	NM_011906_utr3_11_0_chr6_88911948_f	0	+	NM_011906	chr6_88911947_88912240	Tpra1
chr6	88883473	88883999	NM_008564_utr3_0_0_chr6_88883474_r	0	-	NM_008564	chr6_88883473_88883999	Mcm2
chr6	89316313	89319375	NM_008881_utr3_0_0_chr6_89316314_r	0	-	NM_008881	chr6_89316313_89319375	Plxna1
chr6	89844517	89844595	NM_053221_utr3_0_0_chr6_89844518_r	0	-	NM_053221	chr6_89844517_89844595	Vmn1r42
chr6	89869460	89869512	NM_053220_utr3_0_0_chr6_89869461_r	0	-	NM_053220	chr6_89869460_89869512	Vmn1r43
chr6	89931649	89933029	NM_011684_utr3_0_0_chr6_89931650_r	0	-	NM_011684	chr6_89931649_89933029	Vmn1r45
chr6	90130093	90130645	NM_011683_utr3_2_0_chr6_90130094_f	0	+	NM_011683	chr6_90130093_90130645	Vmn1r51
chr6	90305276	90305448	NM_177738_utr3_4_0_chr6_90305277_f	0	+	NM_177738	chr6_90305276_90305448	BC048671
chr6	90223316	90223407	NM_053226_utr3_0_0_chr6_90223317_r	0	-	NM_053226	chr6_90223316_90223407	Vmn1r53
chr6	90402106	90403486	NM_173002_utr3_9_0_chr6_90402107_f	0	+	NM_173002	chr6_90402106_90403486	Zxdc
chr6	90403735	90403878	NM_173775_utr3_0_0_chr6_90403736_r	0	-	NM_173775	chr6_90403735_90403878	Cfap100
chr6	90382526	90385394	NM_030260_utr3_5_0_chr6_90382527_f	0	+	NM_030260	chr6_90382526_90385394	Zxdc
chr6	90363247	90364548	NM_144940_utr3_19_0_chr6_90363248_f	0	+	NM_144940	chr6_90363247_90364548	Uroc1
chr6	90363247	90364548	NM_001347329_utr3_19_0_chr6_90363248_f	0	+	NM_001347329	chr6_90363247_90364548	Uroc1
chr6	90474288	90475209	NM_023184_utr3_2_0_chr6_90474289_f	0	+	NM_023184	chr6_90474288_90475209	Klf15
chr6	90645781	90646412	NM_027868_utr3_10_0_chr6_90645782_f	0	+	NM_027868	chr6_90645781_90646412	Slc41a3
chr6	90645781	90646412	NM_001037493_utr3_9_0_chr6_90645782_f	0	+	NM_001037493	chr6_90645781_90646412	Slc41a3
chr6	91173264	91174683	NM_144919_utr3_9_0_chr6_91173265_f	0	+	NM_144919	chr6_91173264_91174683	Hdac11
chr6	91363982	91365848	NM_009527_utr3_0_0_chr6_91363983_r	0	-	NM_009527	chr6_91363982_91365848	Wnt7a
chr6	91464275	91465014	NM_133928_utr3_0_0_chr6_91464276_r	0	-	NM_133928	chr6_91464275_91465014	Chchd4
chr6	91489306	91490056	NM_009531_utr3_0_0_chr6_91489307_r	0	-	NM_009531	chr6_91489306_91490056	Xpc
chr6	91522321	91522620	NM_026309_utr3_3_0_chr6_91522322_f	0	+	NM_026309	chr6_91522321_91522620	Lsm3
chr6	91761509	91763447	NM_001159507_utr3_0_0_chr6_91761510_r	0	-	NM_001159507	chr6_91761509_91763447	Grip2
chr6	91950640	91950725	NM_198668_utr3_19_0_chr6_91950641_f	0	+	NM_198668	chr6_91950640_91950725	4930590J08Rik
chr6	92242060	92242562	NM_009426_utr3_0_0_chr6_92242061_r	0	-	NM_009426	chr6_92242060_92242562	Trh
chr6	92169522	92175021	NM_025578_utr3_0_0_chr6_92169523_r	0	-	NM_025578	chr6_92169522_92175021	Mrps25
chr6	92186711	92189309	NM_030081_utr3_0_0_chr6_92186712_r	0	-	NM_030081	chr6_92186711_92189309	Rbsn
chr6	95126940	95129793	NM_001102670_utr3_2_0_chr6_95126941_f	0	+	NM_001102670	chr6_95126940_95129793	Kbtbd8
chr6	95126940	95129793	NM_001008785_utr3_3_0_chr6_95126941_f	0	+	NM_001008785	chr6_95126940_95129793	Kbtbd8
chr6	97151949	97155353	NM_001081111_utr3_0_0_chr6_97151950_r	0	-	NM_001081111	chr6_97151949_97155353	Tmf1
chr6	97183631	97184779	NM_011666_utr3_0_0_chr6_97183632_r	0	-	NM_011666	chr6_97183631_97184779	Uba3
chr6	97183631	97184779	NM_001111106_utr3_0_0_chr6_97183632_r	0	-	NM_001111106	chr6_97183631_97184779	Uba3
chr6	97232572	97233315	NM_022992_utr3_2_0_chr6_97232573_f	0	+	NM_022992	chr6_97232572_97233315	Arl6ip5
chr6	97185574	97185645	NM_001301859_utr3_0_0_chr6_97185575_r	0	-	NM_001301859	chr6_97185574_97185645	Uba3
chr6	97183631	97184779	NM_001301857_utr3_0_0_chr6_97183632_r	0	-	NM_001301857	chr6_97183631_97184779	Uba3
chr6	97183631	97184779	NM_001301858_utr3_0_0_chr6_97183632_r	0	-	NM_001301858	chr6_97183631_97184779	Uba3
chr6	97238527	97238844	NM_001081157_utr3_0_0_chr6_97238528_r	0	-	NM_001081157	chr6_97238527_97238844	Lmod3
chr6	98018175	98021358	NM_001178049_utr3_9_0_chr6_98018176_f	0	+	NM_001178049	chr6_98018175_98021358	Mitf
chr6	98018175	98021358	NM_008601_utr3_8_0_chr6_98018176_f	0	+	NM_008601	chr6_98018175_98021358	Mitf
chr6	99711298	99712352	NM_001170419_utr3_0_0_chr6_99711299_r	0	-	NM_001170419	chr6_99711298_99712352	Prok2
chr6	99711298	99712352	NM_015768_utr3_0_0_chr6_99711299_r	0	-	NM_015768	chr6_99711298_99712352	Prok2
chr6	99625136	99627006	NM_025829_utr3_0_0_chr6_99625137_r	0	-	NM_025829	chr6_99625136_99627006	Eif4e3
chr6	99711298	99712352	NM_001037539_utr3_0_0_chr6_99711299_r	0	-	NM_001037539	chr6_99711298_99712352	Prok2
chr6	100866576	100868717	NM_182939_utr3_8_0_chr6_100866577_f	0	+	NM_182939	chr6_100866576_100868717	Ppp4r2
chr6	106779434	106779467	NM_001242358_utr3_7_0_chr6_106779435_f	0	+	NM_001242358	chr6_106779434_106779467	Trnt1
chr6	106781646	106782474	NM_001242358_utr3_8_0_chr6_106781647_f	0	+	NM_001242358	chr6_106781646_106782474	Trnt1
chr6	106710378	106712381	NM_008370_utr3_0_0_chr6_106710379_r	0	-	NM_008370	chr6_106710378_106712381	Il5ra
chr6	106778244	106780929	NM_021449_utr3_0_0_chr6_106778245_r	0	-	NM_021449	chr6_106778244_106780929	Crbn
chr6	106779434	106779467	NM_027296_utr3_7_0_chr6_106779435_f	0	+	NM_027296	chr6_106779434_106779467	Trnt1
chr6	106781646	106782474	NM_027296_utr3_8_0_chr6_106781647_f	0	+	NM_027296	chr6_106781646_106782474	Trnt1
chr6	106778244	106780929	NM_175357_utr3_0_0_chr6_106778245_r	0	-	NM_175357	chr6_106778244_106780929	Crbn
chr6	106776493	106777681	NM_001242360_utr3_5_0_chr6_106776494_f	0	+	NM_001242360	chr6_106776493_106777681	Trnt1
chr6	107569393	107570228	NM_008516_utr3_1_0_chr6_107569394_f	0	+	NM_008516	chr6_107569393_107570228	Lrrn1
chr6	108076476	108077127	NM_001276356_utr3_2_0_chr6_108076477_f	0	+	NM_001276356	chr6_108076476_108077127	Setmar
chr6	108076476	108077127	NM_178391_utr3_1_0_chr6_108076477_f	0	+	NM_178391	chr6_108076476_108077127	Setmar
chr6	108665332	108666925	NM_011498_utr3_4_0_chr6_108665333_f	0	+	NM_011498	chr6_108665332_108666925	Bhlhe40
chr6	108855556	108859356	NM_138677_utr3_11_0_chr6_108855557_f	0	+	NM_138677	chr6_108855556_108859356	Edem1
chr6	112359323	112359597	NM_175525_utr3_0_0_chr6_112359324_r	0	-	NM_175525	chr6_112359323_112359597	Ssu2
chr6	112473683	112477073	NM_001081147_utr3_0_0_chr6_112473684_r	0	-	NM_001081147	chr6_112473683_112477073	Oxtr
chr6	112619850	112620804	NM_021385_utr3_0_0_chr6_112619851_r	0	-	NM_021385	chr6_112619850_112620804	Rad18
chr6	112619850	112620804	NM_001167730_utr3_0_0_chr6_112619851_r	0	-	NM_001167730	chr6_112619850_112620804	Rad18
chr6	113067826	113068273	NM_008188_utr3_9_0_chr6_113067827_f	0	+	NM_008188	chr6_113067826_113068273	Thumpd3
chr6	113168086	113171857	NM_177763_utr3_0_0_chr6_113168087_r	0	-	NM_177763	chr6_113168086_113171857	Lhfpl4
chr6	113324166	113324862	NM_001282127_utr3_13_0_chr6_113324167_f	0	+	NM_001282127	chr6_113324166_113324862	Brpf1
chr6	113324166	113324862	NM_001282126_utr3_12_0_chr6_113324167_f	0	+	NM_001282126	chr6_113324166_113324862	Brpf1
chr6	113333931	113334186	NM_010957_utr3_6_0_chr6_113333932_f	0	+	NM_010957	chr6_113333931_113334186	Ogg1
chr6	113334123	113334313	NM_133926_utr3_0_0_chr6_113334124_r	0	-	NM_133926	chr6_113334123_113334313	Camk1
chr6	113324166	113324862	NM_001282128_utr3_13_0_chr6_113324167_f	0	+	NM_001282128	chr6_113324166_113324862	Brpf1
chr6	113324166	113324862	NM_030178_utr3_12_0_chr6_113324167_f	0	+	NM_030178	chr6_113324166_113324862	Brpf1
chr6	113304621	113305571	NM_170673_utr3_19_0_chr6_113304622_f	0	+	NM_170673	chr6_113304621_113305571	Cpne9
chr6	113414242	113414571	NM_133923_utr3_12_0_chr6_113414243_f	0	+	NM_133923	chr6_113414242_113414571	Ttll3
chr6	113399189	113399448	NM_001142732_utr3_5_0_chr6_113399190_f	0	+	NM_001142732	chr6_113399189_113399448	Ttll3
chr6	113447365	113448229	NM_001243739_utr3_1_0_chr6_113447366_f	0	+	NM_001243739	chr6_113447365_113448229	Jagn1
chr6	113415318	113415530	NM_001033204_utr3_0_0_chr6_113415319_r	0	-	NM_001033204	chr6_113415318_113415530	Rpusd3
chr6	113388776	113390447	NM_026552_utr3_5_0_chr6_113388777_f	0	+	NM_026552	chr6_113388776_113390447	Arpc4
chr6	113388776	113390447	NM_001170486_utr3_4_0_chr6_113388777_f	0	+	NM_001170486	chr6_113388776_113390447	Arpc4
chr6	113493638	113494290	NM_172487_utr3_0_0_chr6_113493639_r	0	-	NM_172487	chr6_113493638_113494290	Prrt3
chr6	113470143	113470751	NM_145826_utr3_14_0_chr6_113470144_f	0	+	NM_145826	chr6_113470143_113470751	Il17re
chr6	113424635	113425561	NM_178373_utr3_0_0_chr6_113424636_r	0	-	NM_178373	chr6_113424635_113425561	Cidec
chr6	113483119	113483163	NM_178942_utr3_17_0_chr6_113483120_f	0	+	NM_178942	chr6_113483119_113483163	Il17rc
chr6	113493638	113494290	NM_001289700_utr3_0_0_chr6_113493639_r	0	-	NM_001289700	chr6_113493638_113494290	Prrt3
chr6	113493638	113494290	NM_001289699_utr3_0_0_chr6_113493639_r	0	-	NM_001289699	chr6_113493638_113494290	Prrt3
chr6	113447720	113448229	NM_026365_utr3_1_0_chr6_113447721_f	0	+	NM_026365	chr6_113447720_113448229	Jagn1
chr6	113388776	113390447	NM_001170485_utr3_3_0_chr6_113388777_f	0	+	NM_001170485	chr6_113388776_113390447	Arpc4
chr6	113447720	113448229	NM_001205025_utr3_1_0_chr6_113447721_f	0	+	NM_001205025	chr6_113447720_113448229	Jagn1
chr6	113424633	113425561	NM_001301295_utr3_0_0_chr6_113424634_r	0	-	NM_001301295	chr6_113424633_113425561	Cidec
chr6	113483119	113483140	NM_134159_utr3_16_0_chr6_113483120_f	0	+	NM_134159	chr6_113483119_113483140	Il17rc
chr6	113415318	113415711	NM_001346511_utr3_0_0_chr6_113415319_r	0	-	NM_001346511	chr6_113415318_113415711	Rpusd3
chr6	113492901	113493341	NM_133930_utr3_9_0_chr6_113492902_f	0	+	NM_133930	chr6_113492901_113493341	Creld1
chr6	113596761	113597352	NM_027633_utr3_0_0_chr6_113596762_r	0	-	NM_027633	chr6_113596761_113597352	Fancd2os
chr6	113597472	113597506	NM_027633_utr3_1_0_chr6_113597473_r	0	-	NM_027633	chr6_113597472_113597506	Fancd2os
chr6	113616091	113616951	NM_133937_utr3_2_0_chr6_113616092_f	0	+	NM_133937	chr6_113616091_113616951	Brk1
chr6	113629569	113631633	NM_009507_utr3_2_0_chr6_113629570_f	0	+	NM_009507	chr6_113629569_113631633	Vhl
chr6	113595959	113596285	NM_001033244_utr3_43_0_chr6_113595960_f	0	+	NM_001033244	chr6_113595959_113596285	Fancd2
chr6	113514886	113515902	NM_175101_utr3_0_0_chr6_113514887_r	0	-	NM_175101	chr6_113514886_113515902	Emc3
chr6	113595959	113597020	NM_001347350_utr3_42_0_chr6_113595960_f	0	+	NM_001347350	chr6_113595959_113597020	Fancd2
chr6	113716118	113716233	NM_001286405_utr3_0_0_chr6_113716119_r	0	-	NM_001286405	chr6_113716118_113716233	Ghrl
chr6	113716118	113716249	NM_001286404_utr3_0_0_chr6_113716119_r	0	-	NM_001286404	chr6_113716118_113716249	Ghrl
chr6	113728051	113728349	NM_024206_utr3_0_0_chr6_113728052_r	0	-	NM_024206	chr6_113728051_113728349	Sec13
chr6	113716118	113716249	NM_021488_utr3_0_0_chr6_113716119_r	0	-	NM_021488	chr6_113716118_113716249	Ghrl
chr6	113716118	113716249	NM_001286406_utr3_0_0_chr6_113716119_r	0	-	NM_001286406	chr6_113716118_113716249	Ghrl
chr6	113710181	113710214	NM_001347356_utr3_6_0_chr6_113710182_f	0	+	NM_001347356	chr6_113710181_113710214	Tatdn2
chr6	113710733	113711082	NM_001347356_utr3_7_0_chr6_113710734_f	0	+	NM_001347356	chr6_113710733_113711082	Tatdn2
chr6	113710181	113710214	NM_001033463_utr3_6_0_chr6_113710182_f	0	+	NM_001033463	chr6_113710181_113710214	Tatdn2
chr6	113710733	113711082	NM_001033463_utr3_7_0_chr6_113710734_f	0	+	NM_001033463	chr6_113710733_113711082	Tatdn2
chr6	114481226	114483298	NM_001317124_utr3_1_0_chr6_114481227_f	0	+	NM_001317124	chr6_114481226_114483298	Hrh1
chr6	114862091	114862164	NM_177683_utr3_0_0_chr6_114862092_r	0	-	NM_177683	chr6_114862091_114862164	Vgll4
chr6	115004380	115004442	NM_026894_utr3_0_0_chr6_115004381_r	0	-	NM_026894	chr6_115004380_115004442	Tamm41
chr6	115274324	115276563	NM_001326560_utr3_8_0_chr6_115274325_f	0	+	NM_001326560	chr6_115274324_115276563	Syn2
chr6	115245615	115246285	NM_080639_utr3_0_0_chr6_115245616_r	0	-	NM_080639	chr6_115245615_115246285	Timp4
chr6	115577990	115578336	NM_199033_utr3_11_0_chr6_115577991_f	0	+	NM_199033	chr6_115577990_115578336	Tsen2
chr6	115583546	115585346	NM_001101431_utr3_0_0_chr6_115583547_r	0	-	NM_001101431	chr6_115583546_115585346	Mkrn2os
chr6	115618572	115619265	NM_029780_utr3_0_0_chr6_115618573_r	0	-	NM_029780	chr6_115618572_115619265	Raf1
chr6	115810728	115810977	NM_001110506_utr3_0_0_chr6_115810729_r	0	-	NM_001110506	chr6_115810728_115810977	Efcab12
chr6	115805513	115805558	NM_172086_utr3_0_0_chr6_115805514_r	0	-	NM_172086	chr6_115805513_115805558	Rpl32
chr6	115840696	115842484	NM_010774_utr3_0_0_chr6_115840697_r	0	-	NM_010774	chr6_115840696_115842484	Mbd4
chr6	115803864	115805555	NM_025958_utr3_14_0_chr6_115803865_f	0	+	NM_025958	chr6_115803864_115805555	Cand2
chr6	115936719	115938830	NM_145383_utr3_4_0_chr6_115936720_f	0	+	NM_145383	chr6_115936719_115938830	Rho
chr6	115950078	115950242	NM_138311_utr3_4_0_chr6_115950079_f	0	+	NM_138311	chr6_115950078_115950242	H1foo
chr6	115954810	115955739	NM_026376_utr3_0_0_chr6_115954811_r	0	-	NM_026376	chr6_115954810_115955739	Plxnd1
chr6	115949900	115950242	NM_001346702_utr3_4_0_chr6_115949901_f	0	+	NM_001346702	chr6_115949900_115950242	H1foo
chr6	116329484	116330304	NM_001290339_utr3_6_0_chr6_116329485_f	0	+	NM_001290339	chr6_116329484_116330304	Zfand4
chr6	116329484	116330304	NM_001290338_utr3_8_0_chr6_116329485_f	0	+	NM_001290338	chr6_116329484_116330304	Zfand4
chr6	116329484	116330304	NM_001309446_utr3_9_0_chr6_116329485_f	0	+	NM_001309446	chr6_116329484_116330304	Zfand4
chr6	116410070	116410718	NM_009662_utr3_0_0_chr6_116410071_r	0	-	NM_009662	chr6_116410070_116410718	Alox5
chr6	116516762	116517965	NM_001011800_utr3_1_0_chr6_116516763_f	0	+	NM_001011800	chr6_116516762_116517965	Olfr212
chr6	116624015	116626322	NM_026057_utr3_0_0_chr6_116624016_r	0	-	NM_026057	chr6_116624015_116626322	Zfp422
chr6	116652315	116652847	NM_001166580_utr3_1_0_chr6_116652316_f	0	+	NM_001166580	chr6_116652315_116652847	8430408G22Rik
chr6	116624015	116626322	NM_001302440_utr3_0_0_chr6_116624016_r	0	-	NM_001302440	chr6_116624015_116626322	Zfp422
chr6	116624015	116626322	NM_001302439_utr3_0_0_chr6_116624016_r	0	-	NM_001302439	chr6_116624015_116626322	Zfp422
chr6	116652315	116652847	NM_145980_utr3_1_0_chr6_116652316_f	0	+	NM_145980	chr6_116652315_116652847	8430408G22Rik
chr6	116692724	116695050	NM_178768_utr3_0_0_chr6_116692725_r	0	-	NM_178768	chr6_116692724_116695050	Tmem72
chr6	117173582	117175069	NM_021704_utr3_2_0_chr6_117173583_f	0	+	NM_021704	chr6_117173582_117175069	Cxcl12
chr6	117925004	117925622	NM_001166432_utr3_3_0_chr6_117925005_f	0	+	NM_001166432	chr6_117925004_117925622	Hnrnpf
chr6	117925004	117925622	NM_001166431_utr3_2_0_chr6_117925005_f	0	+	NM_001166431	chr6_117925004_117925622	Hnrnpf
chr6	117925004	117925622	NM_001166429_utr3_3_0_chr6_117925005_f	0	+	NM_001166429	chr6_117925004_117925622	Hnrnpf
chr6	117925004	117925622	NM_001166430_utr3_3_0_chr6_117925005_f	0	+	NM_001166430	chr6_117925004_117925622	Hnrnpf
chr6	117925004	117925622	NM_001166428_utr3_3_0_chr6_117925005_f	0	+	NM_001166428	chr6_117925004_117925622	Hnrnpf
chr6	117925004	117925622	NM_001166427_utr3_2_0_chr6_117925005_f	0	+	NM_001166427	chr6_117925004_117925622	Hnrnpf
chr6	117933558	117933728	NM_001173372_utr3_0_0_chr6_117933559_r	0	-	NM_001173372	chr6_117933558_117933728	Fxyd4
chr6	117933558	117933728	NM_033648_utr3_0_0_chr6_117933559_r	0	-	NM_033648	chr6_117933558_117933728	Fxyd4
chr6	117871908	117872766	NM_008616_utr3_2_0_chr6_117871909_f	0	+	NM_008616	chr6_117871908_117872766	Zfp239
chr6	117925004	117925622	NM_133834_utr3_3_0_chr6_117925005_f	0	+	NM_133834	chr6_117925004_117925622	Hnrnpf
chr6	117871908	117872766	NM_001001792_utr3_3_0_chr6_117871909_f	0	+	NM_001001792	chr6_117871908_117872766	Zfp239
